instance_id,user_id,text,politeness,gender,race,age,occupation,education,gpt-5.2 (zero shot prompting),claude-sonnet-4.6 (zero shot prompting),claude-opus-4.6 (zero shot prompting),gemini-3.1-pro (zero shot prompting),claude-haiku-4.5 (zero shot prompting),llama-3-8b (zero shot prompting),mistral-large-2512 (zero shot prompting),gpt-oss-120b (zero shot prompting),gpt-5.2 (few shot),claude-sonnet-4.6 (few shot),claude-opus-4.6 (few shot),gemini-3.1-pro (few shot),claude-haiku-4.5 (few shot),llama-3-8b (few shot),mistral-large-2512 (few shot),gpt-oss-120b (few shot),gpt-5.2 (persona prompt),claude-sonnet-4.6 (persona prompt),claude-opus-4.6 (persona prompt),gemini-3.1-pro (persona prompt),claude-haiku-4.5 (persona prompt),llama-3-8b (persona prompt),mistral-large-2512 (persona prompt),gpt-oss-120b (persona prompt)
2828,6,when are we going to go get drinks with celeste's friend that is the hottie?,1.0,Woman,Black or African American,18-24,Employed,College degree,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0
1148,6,Are you talking about the tubbing place?,3.0,Woman,Black or African American,18-24,Employed,College degree,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0
2660,6,"Please get back to me as soon as you can. I could use your help.

BH",3.0,Woman,Black or African American,18-24,Employed,College degree,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
3205,6,"here is another request for a direct EOL data feed.  We should figure out how 
we want to respond to such inquiries.  I have never heard of this company 
before.
Dave",3.0,Woman,Black or African American,18-24,Employed,College degree,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
2152,6,did you burn the man?  are we having lunch?  are you famous now?,3.0,Woman,Black or African American,18-24,Employed,College degree,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
1825,6,"no I dont know how it works, and who told you",1.0,Woman,Black or African American,18-24,Employed,College degree,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0
2593,6,"Dear MJ,

     You and Kim should commute together you have such similar arrival times. 

     My address is 21 West Chestnut and it is between State and Dearborn streets. The doorman will show you the way to my apt. 

     Hugs and kisses,

     T.",5.0,Woman,Black or African American,18-24,Employed,College degree,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0
3535,6,"EPLF now declares a jihad on the SADIST infidels and the University
of Miami football team.  PS  Don't bother freezing our assets, Enron
all ready did that...
EPLF (Not Craig)",1.0,Woman,Black or African American,18-24,Employed,College degree,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0
1547,6,"What about this CEO  title,whatever it is you have made Enron what it is,still CEO or not,Still am proud of you Jeff.Love you Metin.Please have you decided yet about you being a president via the senate or governorship route",3.0,Woman,Black or African American,18-24,Employed,College degree,4.0,4.0,3.0,3.0,2.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
1400,6,"Hello! If the deal is genuine, we have Naquin's interest. Clint, I would like  to ask you if Marlboro promised you this deal were you to keep smoking. Your last email was very well written and I would like to commend you for it. I would like to know more about when we might need the initial funds. I'd also like to know who will be attending the event without a date. I don't want to engage in cozy activities by the fireplace alone and roast marshmallows all evening. 



Best regards,

Naquin",5.0,Woman,Black or African American,18-24,Employed,College degree,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0
2499,6,whatever.  i was fun!  you loved being with me.  what do you want me to do....eat my lunch naked.  that would be a gross sight,1.0,Woman,Black or African American,18-24,Employed,College degree,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0
116,6,Sadly the press is bad because it is true. I have never seen more upsetting issues before.,3.0,Woman,Black or African American,18-24,Employed,College degree,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
595,6,No because Huggins is rolling his defense and that is an additional 12 points.  So your man Joe has to score 9.  Don't make me work the math.,2.0,Woman,Black or African American,18-24,Employed,College degree,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0
422,6,"Good morning all:

Attached is an email from Kevin Sweeney. He is inquiring about a software demo that he thought might have been in our group. If any of you have this demo, please let Vince know.

Thanks!

Shirley",5.0,Woman,Black or African American,18-24,Employed,College degree,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
2167,6,"This year may be more fun. We are very lean and if our QB goes down or

doesn't perform, it will be a long year. It will definitely be more fun

however.

m",3.0,Woman,Black or African American,18-24,Employed,College degree,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
3449,6,"Enron,



My heart skipped a beat when I read ""Today is my last day..."". I thought you were leaving Enron. Thank goodness you are only moving to a different group. Congratulations and look forward to working with you in your new job!



Marie ",5.0,Woman,Black or African American,18-24,Employed,College degree,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
3218,6,"Greetings! We have received the executed Confidentiality Agreement with the referenced

Counterparty dated May 12, 2000. Copies will be sent to Dave Samuels and

Teresa Smith.",4.0,Woman,Black or African American,18-24,Employed,College degree,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
827,7,"This is your internal competition.  If you have any dirt on any of these people please let Karen know.  Just kidding.
Tom",3.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
3074,7,"Jeff, thanks for taking care of this.  We appreciate your help.
	Dale, would you let me know if everything looks OK in our systems for all three pipes?
	Thanks. Lynn",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
2984,7,"Hi Everyone,
DON'T FORGET!  Catered dinners all this week!  From 7:30 - 8:15 pm in the
Wells Fargo Room.
Tonight's catered dinner features....drum roll...Mediterranean Delight!
See you there,
Diane",3.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0
2725,7,"Dear colleagues,



I hope this message finds you well. I wanted to inform you that the responsibility for granting access to the DPR and associated reports through the Executive Viewer is being shifted from Scott Tholen's team to my operations team. As our group is responsible for preparing these reports, this change makes a lot of sense.



Fernley Dyson has requested access to this information via the Executive Viewer. To ensure a controlled distribution list for these reports, I kindly request that you inform me via email or voicemail (x35926) if you would like Fernley to have access to the Enron-wide DPR.



Thank you for your cooperation and understanding.



Best regards,

Collegue's name",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
125,7,"Attn: Rob

Re: Recipient Legal Risk memo; Turbine failure in Cuiaba

EDD",3.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
2637,7,Hi there! I am still a bit upset that you chose celebrating Natalie's birthday over partying with me. perhaps we can get together this weekend. Friday night I will attend the office Christmas party; I will spend Saturday night in the hot tub with some random women. Would you be interested in joining me?,2.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
2858,7,"I'm having a meeting with Fred and Michelle today, I'll let you know if I need your help. Thanks for the offer. ",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
3271,7,"Need your help on this one, should I focus on trading or assets.

Thanks,

Rick",4.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
2297,7,What are you implying with that comment?,2.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
53,7,why are you staying with her parents?  won't that kill some of your fun?  how good was the deal?,2.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0
2870,7,"Chris:
Here is a draft copy of the list of companies that we are thinking about 
sending information to regarding the 2000 Peakers as well as the development 
sites.  Please let me or Don Miller know if you have any comments.  Thanks!
Ben",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1004,7,Attached are the two PAA's for the above individuals.  I followed the recommendation of Ramona (for consistency purposes) and recommended at $250.  Let me know if you have any comments.,3.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
2262,7,"(Again, I don't understand what the message is trying to convey, but I'll give it a whirl.  It just seems like a sarcastic rant.)



George Bush said taxes would be raised ""not over my dead body"".  Was this a malaprop, or did he mean taxes would rise during his lifetime?",3.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
2674,7,"Haha, not at all. I'm just messing with you, grouchy grandpa lol.",1.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
3261,7,"Good morning.



Please see the attached regarding the Delano draft regarding the conversation we just had with Leslie. If you have any questions about the option template I choose to use and if you feel that the draft does not satisfy Leslie's requests, please let me know so that I can make any needed changes.



Thank you and have a great day.



Sara",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
362,7,Are we in on this conference call and do you know how long it is going for.,3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
1202,7,"I KNEW this would happen.  We have an Internet 101 class here at work
that I'm going to have to sign Eric up for.  Eric, maybe you'll have to
get ahold of our little Cozumel travel planner . . . what was his name??
You idiot.  Maybe we had better let Jen do it.
>",1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
703,7,"I just wanted to let you know that Nony and I will be leaving at 12:30, so you can join us if you like. I'm going to the bank and I can call you when I get back.",3.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1714,7,"Cindy,
Since the majority of the division wants Klein High School, I'll live with it.  Becky Miller had a good idea, how about if we see if we can also get their gym so we can have the teams set up in there.  It is not as conveniently located to the pool as Klein Oak's gym is but at least it keeps the teams out of the sun for the day.  What do you think?
Tom
P.S. you either respond to this address (work) or the other address you have for me.",3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
3196,7,"dude, serious?  Portland...portland is sooooooooo lame....i can't help it if my parents decided to come off the boat here instead of some place in southern  CA...no i can't move back because i need family support...help me plan my next huge vacation...before law school....not too expensive but fun and relaxing...have any ideas?
lg",3.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0
3304,7,Itss crap - almost all of our own websites.  I've read it - probably have a copy somewhere if you want it.,1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
433,7,I hope Jen's dad will buy some drinks and we get to go somewhere nice for the rehearsal dinner. Hopefully Jen's friends are friendly.,4.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
3006,7,"Please let me know if I should proceed this way or via the Power of

Attorney below?",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
238,7,"I can't wait until dinner. It is going to be so good!

Mom would like you to e-mail my soccer coach to let them know that we can't make it on Sunday.

Thank you!

Justin",5.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
2093,7,I do not appreciate being blamed every time you wet your cube.,1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0
3222,7,"Naquin is in if that is the actual deal..........Clint, did Malboro
promise you this deal if you would keep smoking?
Props on the last email by the way, that shit was good!
Give me the details as to when we need the first wave of cash!
Who is going without dates because I don't want to be stuck roasting
marsh-mellows and snuggling in front the fireplace!
Naquin",3.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
1753,7,You must have too much time on your hands.  The situation has been corrected.,1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
3007,7,"Yes please. It may be a good idea to have Sue Landwehr on the call so she can hear your thoughts also.



Best regards,



Jim",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3694,7,"Dear Kate,



I hope this message finds you well. I wanted to follow up regarding the trade we were discussing earlier. I spoke with Prebon and unfortunately, they were unable to locate it. I was wondering if it's possible that the trade might have been executed through another broker?



Best regards,

KI",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0
2049,7,"Under section four it shows where we cashed Account 6&7 to pay Mary.  It 
shows
entire balance but we only paid out $40,000.
Next question, we moved the money out of Dad's IRA's prior to death,  so we do
not have to show this right.",3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0
1033,7,"Hi Rod,

I am reaching out on behalf of Marla regarding Gaye Mayeaux. I spoke to Margaret Dennison and she confirmed that we can charge Gaye's time directly through HR to whichever company and cost center necessary so just contact us with the company number and cost center number. I understand the effective date is July 2.

Please let me know if you have any questions. My extention is 3-6452.

Thanks,

Carolyn Barrett",3.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1693,7,"I hope this message finds you well. I wanted to share with you both a clean and blacklined version of P.M.I.'s Amendment Agreement. Our changes have been noted for your convenience.



If you have any questions or need any additional information, please do not hesitate to let me know. I am happy to help in any way I can.



Best regards,",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1924,7,"Your team's November forecast reeks of absolute cowpile.  This is coming straight from Michael.  



Mike is a fuckin dick.  I don't know about y'all, but I'm honestly thinking about getting out of this toxic environment.  Polish up your resumes boys, times are a changin'.  ",1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2543,7,"Hey just a friendly reminder to let the shuttle driver know if you still need pickup for the 6th @ 1:30. They will cancel the return if you no call, no show and i'm sure that's the last thing you need!",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1426,7,Baltimores defense would put us in the superbowl. ,3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0
18,7,I am not going to be able to get away. Chris is being really rude right now.,1.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
2270,7,"Can you smell whats cookin' in the WWF ?
I can and it's  the Rock whoopin ass on the WCW",1.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,3.0,1.0
1892,7,"yes.  just info.  may help to have Sue Landwehr on call to hear your thoughts.
JIm",3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
2258,7,What's going on? I'm so cold and I don't have a heater. ,3.0,Man,White,18-24,Student,High school diploma or equivalent,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
537,7,"Hey Steve, how are you doing?



I'm currently at work and was wondering if you would like to plan a vacation trip with me. We should meet up later after work, how does that sound? Let me know when you'll be free. I have to go back to work now, see you later



Mat",4.0,Man,White,18-24,Student,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
1393,7,"I have incorporated the concepts discussed yesterday into a revision of the original swap confirmation, which you will find attached.  Please email any comments or call me at ext. 35620.  Please note that I will be out of town after noon on Thursday for an offsite visit.



Thank you,



Sara",3.0,Man,White,18-24,Student,High school diploma or equivalent,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
212,7,"Good morning, 

An Unauthorized Overpull Penalty situation in El Paso declared Thursday will remain in effect until further notice. To ensure system integrity of the pipeline, the pipeline will limit scheduled volumes at underperforming interconnects. 

",3.0,Man,White,18-24,Student,High school diploma or equivalent,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
10,7,we might go get some food and spirits after work if you are interested.  i am going to butt-fuck mississippi for val's wedding.  i will be in town the rest of the month so i am ready to start tearing up houston again.  let me know if you are up for drinks after work.,3.0,Man,White,18-24,Student,High school diploma or equivalent,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0
